id_client,age,genre,situation_matrimoniale,nb_personnes_charge,secteur_activite,anciennete_activite_annees,revenu_mensuel_gnf,membre_tontine,possede_mobile_money,membre_association_marchands,nb_credits_anterieurs,a_deja_eu_retard,jours_retard_max_anterieur,garant_disponible,score_bureau_credit,montant_pret_demande_gnf,duree_pret_mois,ratio_pret_revenu,defaut_paiement
MAD-00969,48,Femme,Marié(e),3,Vêtements,3.9,2705000,Oui,Oui,Non,0,1,22,Oui,408,1316000,6,0.49,0
MAD-00970,38,Femme,Célibataire,1,Vêtements,9.2,8959000,Oui,Oui,Non,2,1,4,Oui,747,3017000,6,0.34,0
MAD-00971,34,Femme,Marié(e),2,Chaussures,2.6,2703000,Non,Oui,Oui,1,0,0,Non,684,1497000,6,0.55,0
MAD-00972,36,Femme,Marié(e),5,Électronique_Téléphonie,4.2,2914000,Non,Oui,Oui,0,0,0,Oui,660,1454000,9,0.5,0
MAD-00973,40,Femme,Veuf(ve),3,Vêtements,0.7,4714000,Non,Non,Oui,3,0,0,Oui,631,4171000,18,0.88,1
MAD-00974,44,Femme,Marié(e),2,Vêtements,1.3,3032000,Oui,Oui,Non,1,0,0,Non,412,2464000,9,0.81,0
MAD-00975,27,Femme,Célibataire,5,Vêtements,4.9,2775000,Non,Oui,Non,2,0,0,Oui,532,1960000,12,0.71,0
MAD-00976,26,Homme,Marié(e),2,Alimentation,0.5,4939000,Non,Oui,Non,0,0,0,Oui,576,6540000,24,1.32,1
MAD-00977,50,Femme,Marié(e),6,Vêtements,1.8,3888000,Non,Oui,Non,2,0,0,Oui,502,2761000,12,0.71,1
MAD-00978,33,Femme,Marié(e),6,Alimentation,3.6,3575000,Non,Non,Non,0,0,0,Non,447,4075000,12,1.14,1
MAD-00979,22,Femme,Marié(e),4,Électronique_Téléphonie,10.6,3059000,Non,Oui,Non,1,0,0,Non,512,606000,3,0.2,0
MAD-00980,42,Femme,Célibataire,4,Vêtements,0.4,2457000,Non,Non,Oui,1,0,0,Oui,604,1981000,9,0.81,0
MAD-00981,43,Femme,Marié(e),1,Chaussures,0.1,4902000,Non,Non,Oui,0,1,62,Oui,511,1543000,6,0.31,1
MAD-00982,21,Femme,Marié(e),6,Tissus_Pagnes,16.6,2956000,Non,Oui,Oui,1,0,0,Oui,681,2276000,9,0.77,0
MAD-00983,40,Femme,Marié(e),2,Électronique_Téléphonie,5.8,5996000,Oui,Oui,Non,1,1,2,Non,802,9249000,24,1.54,0
MAD-00984,46,Femme,Divorcé(e),0,Divers,3.5,1768000,Non,Oui,Non,1,0,0,Non,661,853000,6,0.48,0
MAD-00985,42,Homme,Célibataire,7,Vêtements,3.5,6613000,Non,Oui,Non,1,0,0,Oui,584,3273000,6,0.49,0
MAD-00986,44,Femme,Veuf(ve),3,Alimentation,2.4,3907000,Oui,Oui,Non,1,1,12,Non,764,2447000,18,0.63,0
MAD-00987,22,Homme,Célibataire,1,Chaussures,1.2,1772000,Oui,Oui,Non,2,0,0,Non,477,2557000,24,1.44,0
MAD-00988,41,Homme,Célibataire,2,Alimentation,10.1,4216000,Oui,Oui,Non,0,0,0,Oui,432,4162000,12,0.99,1
MAD-00989,34,Homme,Marié(e),3,Vêtements,16.1,2551000,Non,Oui,Non,0,1,29,Oui,476,660000,3,0.26,0
MAD-00990,32,Femme,Divorcé(e),2,Alimentation,5.7,3184000,Oui,Oui,Oui,0,0,0,Non,693,2570000,9,0.81,0
MAD-00991,47,Femme,Marié(e),9,Quincaillerie,14.4,2695000,Oui,Oui,Oui,1,1,23,Non,600,1478000,9,0.55,0
MAD-00992,54,Femme,Marié(e),3,Alimentation,3.9,2866000,Oui,Oui,Non,2,0,0,Oui,518,3330000,12,1.16,0
MAD-00993,57,Homme,Célibataire,3,Tissus_Pagnes,0.6,4982000,Oui,Oui,Non,0,1,25,Oui,517,2505000,12,0.5,0
MAD-00994,52,Femme,Marié(e),3,Tissus_Pagnes,11.1,4267000,Non,Non,Non,0,0,0,Non,488,1610000,18,0.38,0
MAD-00995,36,Homme,Marié(e),2,Cosmétiques,0.6,1611000,Oui,Oui,Oui,0,0,0,Non,508,497000,6,0.31,1
MAD-00996,41,Femme,Marié(e),5,Vêtements,7.1,1857000,Oui,Oui,Non,1,1,49,Oui,686,3932000,24,2.12,1
MAD-00997,46,Homme,Marié(e),2,Électronique_Téléphonie,5.0,3583000,Oui,Oui,Oui,0,0,0,Oui,607,670000,6,0.19,0
MAD-00998,39,Femme,Divorcé(e),4,Chaussures,1.9,3629000,Non,Oui,Oui,0,0,0,Oui,759,300000,3,0.08,0
MAD-00999,39,Femme,Marié(e),3,Tissus_Pagnes,3.6,2149000,Non,Oui,Non,1,1,60,Non,429,593000,18,0.28,0
MAD-01000,47,Femme,Divorcé(e),0,Vêtements,24.3,7826000,Oui,Oui,Non,2,1,72,Non,556,5405000,9,0.69,0
MAD-01001,37,Femme,Marié(e),0,Électronique_Téléphonie,6.2,4813000,Oui,Non,Oui,1,0,0,Oui,640,959000,9,0.2,0
MAD-01002,29,Femme,Célibataire,4,Chaussures,11.8,2451000,Non,Oui,Oui,1,0,0,Non,679,1060000,6,0.43,0
MAD-01003,33,Femme,Marié(e),4,Vêtements,1.5,2033000,Non,Oui,Non,1,1,62,Oui,529,306000,3,0.15,0
MAD-01004,44,Femme,Veuf(ve),6,Vêtements,7.7,2841000,Non,Oui,Oui,0,0,0,Non,688,666000,6,0.23,0
MAD-01005,38,Femme,Marié(e),2,Alimentation,4.9,2611000,Oui,Oui,Oui,4,0,0,Oui,669,1045000,12,0.4,0
MAD-01006,41,Femme,Marié(e),3,Alimentation,0.9,5930000,Non,Oui,Non,2,0,0,Oui,501,2259000,6,0.38,0
MAD-01007,45,Homme,Marié(e),6,Alimentation,3.0,5173000,Non,Oui,Non,1,0,0,Oui,665,4901000,24,0.95,0
MAD-01008,33,Femme,Marié(e),3,Alimentation,18.8,3580000,Oui,Oui,Oui,0,1,76,Oui,496,2501000,12,0.7,1
MAD-01009,46,Femme,Marié(e),2,Alimentation,4.6,4433000,Non,Oui,Non,1,0,0,Non,530,5455000,18,1.23,0
MAD-01010,42,Femme,Célibataire,1,Électronique_Téléphonie,9.8,4945000,Non,Non,Non,0,1,64,Oui,566,6556000,18,1.33,0
MAD-01011,24,Femme,Veuf(ve),0,Électronique_Téléphonie,1.4,3096000,Non,Non,Oui,2,0,0,Oui,682,3035000,12,0.98,0
MAD-01012,53,Femme,Célibataire,4,Électronique_Téléphonie,10.0,3991000,Non,Oui,Oui,0,0,0,Non,556,2243000,9,0.56,0
MAD-01013,32,Femme,Marié(e),7,Cosmétiques,5.4,4263000,Oui,Oui,Oui,3,0,0,Oui,588,2462000,18,0.58,0
MAD-01014,19,Homme,Marié(e),3,Cosmétiques,12.7,4249000,Oui,Oui,Oui,1,1,65,Oui,397,2676000,9,0.63,1
MAD-01015,26,Femme,Divorcé(e),4,Alimentation,2.5,2002000,Oui,Non,Non,3,0,0,Oui,457,449000,3,0.22,0
MAD-01016,26,Homme,Divorcé(e),4,Chaussures,3.9,2155000,Oui,Non,Non,2,0,0,Non,598,1043000,9,0.48,0
MAD-01017,38,Femme,Marié(e),7,Vêtements,11.8,2878000,Oui,Oui,Non,3,0,0,Non,691,442000,3,0.15,0
MAD-01018,34,Femme,Veuf(ve),2,Tissus_Pagnes,7.3,2224000,Oui,Oui,Oui,2,0,0,Non,568,3208000,12,1.44,0
MAD-01019,34,Femme,Marié(e),3,Divers,3.1,1409000,Non,Oui,Non,1,0,0,Non,728,879000,24,0.62,0
MAD-01020,44,Femme,Divorcé(e),2,Électronique_Téléphonie,0.8,4314000,Oui,Oui,Non,1,0,0,Oui,601,3659000,12,0.85,1
MAD-01021,41,Femme,Veuf(ve),4,Vêtements,0.8,3603000,Non,Oui,Non,1,0,0,Oui,581,1826000,6,0.51,0
MAD-01022,41,Femme,Célibataire,2,Chaussures,25.4,2178000,Oui,Oui,Non,3,0,0,Non,593,325000,3,0.15,0
MAD-01023,42,Homme,Marié(e),5,Alimentation,3.8,2705000,Oui,Oui,Non,1,0,0,Oui,708,878000,6,0.32,0
MAD-01024,44,Femme,Célibataire,1,Alimentation,3.6,2781000,Oui,Oui,Non,1,0,0,Non,533,403000,3,0.14,0
MAD-01025,18,Femme,Marié(e),4,Alimentation,4.4,3401000,Oui,Oui,Non,4,1,3,Oui,603,1786000,9,0.53,0
MAD-01026,33,Femme,Célibataire,1,Alimentation,29.3,2510000,Oui,Oui,Non,1,1,11,Oui,554,2434000,12,0.97,0
MAD-01027,18,Femme,Marié(e),3,Chaussures,2.1,1468000,Oui,Non,Non,0,0,0,Non,569,940000,12,0.64,1
MAD-01028,38,Femme,Célibataire,2,Vêtements,5.0,4087000,Non,Oui,Oui,4,0,0,Oui,603,6675000,12,1.63,0
MAD-01029,37,Femme,Divorcé(e),5,Alimentation,1.2,1308000,Oui,Oui,Oui,0,0,0,Non,609,553000,9,0.42,0
MAD-01030,49,Homme,Marié(e),2,Divers,1.9,2660000,Oui,Non,Oui,1,0,0,Non,714,1481000,6,0.56,0
MAD-01031,51,Femme,Marié(e),4,Tissus_Pagnes,0.3,2481000,Oui,Oui,Non,3,0,0,Non,619,2142000,12,0.86,0
MAD-01032,40,Femme,Célibataire,1,Vêtements,1.9,2821000,Oui,Oui,Oui,5,0,0,Non,669,1550000,9,0.55,0
MAD-01033,32,Homme,Marié(e),2,Tissus_Pagnes,4.1,3522000,Oui,Oui,Oui,2,0,0,Oui,635,2010000,6,0.57,0
MAD-01034,43,Homme,Marié(e),3,Tissus_Pagnes,1.7,7177000,Oui,Oui,Non,1,0,0,Oui,746,1579000,12,0.22,0
MAD-01035,32,Femme,Marié(e),2,Tissus_Pagnes,5.8,1401000,Non,Non,Oui,0,0,0,Non,572,580000,6,0.41,0
MAD-01036,37,Femme,Marié(e),2,Cosmétiques,0.0,4790000,Non,Oui,Non,0,0,0,Oui,573,1162000,6,0.24,0
MAD-01037,48,Homme,Célibataire,4,Quincaillerie,2.6,821000,Non,Oui,Oui,4,0,0,Oui,667,350000,9,0.43,0
MAD-01038,31,Homme,Célibataire,3,Vêtements,0.9,6393000,Non,Oui,Non,2,0,0,Oui,571,1774000,6,0.28,0
MAD-01039,46,Femme,Marié(e),1,Tissus_Pagnes,1.8,1016000,Oui,Non,Oui,2,0,0,Non,664,417000,12,0.41,0
MAD-01040,45,Homme,Marié(e),3,Alimentation,0.0,11297000,Oui,Non,Non,1,1,55,Non,747,577000,3,0.05,0
MAD-01041,27,Femme,Marié(e),3,Électronique_Téléphonie,2.8,2471000,Oui,Oui,Non,2,0,0,Oui,531,3027000,18,1.23,1
MAD-01042,48,Homme,Marié(e),5,Vêtements,7.4,6237000,Non,Oui,Oui,2,0,0,Oui,737,3182000,9,0.51,0
MAD-01043,45,Femme,Célibataire,3,Vêtements,2.9,5457000,Oui,Oui,Oui,3,1,4,Oui,569,832000,3,0.15,0
MAD-01044,39,Femme,Marié(e),5,Divers,0.9,2354000,Oui,Oui,Non,0,0,0,Oui,740,546000,3,0.23,0
MAD-01045,29,Femme,Marié(e),4,Cosmétiques,9.1,2700000,Non,Oui,Non,1,0,0,Oui,661,4512000,24,1.67,0
MAD-01046,28,Femme,Veuf(ve),2,Alimentation,6.3,2055000,Oui,Oui,Oui,0,0,0,Non,674,955000,9,0.46,0
MAD-01047,32,Femme,Marié(e),3,Vêtements,7.1,4774000,Oui,Oui,Non,3,0,0,Non,606,7711000,12,1.62,1
MAD-01048,43,Femme,Célibataire,0,Vêtements,0.3,2352000,Non,Non,Oui,3,0,0,Non,577,3547000,18,1.51,0
MAD-01049,27,Femme,Marié(e),3,Divers,5.8,2059000,Oui,Oui,Non,1,0,0,Non,555,1476000,6,0.72,0
MAD-01050,42,Femme,Marié(e),1,Tissus_Pagnes,3.2,4071000,Oui,Oui,Non,0,1,28,Non,578,1757000,9,0.43,1
MAD-01051,24,Homme,Marié(e),2,Vêtements,7.0,2016000,Oui,Non,Non,1,0,0,Non,603,1562000,12,0.77,0
MAD-01052,35,Homme,Célibataire,3,Cosmétiques,16.8,2972000,Oui,Oui,Oui,3,0,0,Non,637,1465000,18,0.49,0
MAD-01053,39,Femme,Divorcé(e),0,Vêtements,6.8,3341000,Non,Oui,Oui,0,0,0,Non,473,1506000,9,0.45,0
MAD-01054,64,Femme,Marié(e),0,Alimentation,2.5,2152000,Non,Oui,Oui,0,1,77,Non,486,2259000,24,1.05,1
MAD-01055,22,Femme,Marié(e),2,Électronique_Téléphonie,0.7,2278000,Oui,Oui,Oui,0,0,0,Oui,733,3642000,12,1.6,0
MAD-01056,54,Homme,Marié(e),2,Alimentation,3.7,6992000,Oui,Oui,Non,1,0,0,Oui,704,5163000,18,0.74,0
MAD-01057,39,Femme,Célibataire,0,Quincaillerie,0.5,2659000,Oui,Oui,Non,1,0,0,Non,622,419000,3,0.16,0
MAD-01058,42,Femme,Célibataire,1,Électronique_Téléphonie,4.4,2559000,Oui,Oui,Oui,3,0,0,Non,850,506000,9,0.2,0
MAD-01059,39,Homme,Célibataire,1,Alimentation,1.3,2725000,Oui,Oui,Oui,1,0,0,Non,568,1172000,6,0.43,0
MAD-01060,42,Homme,Divorcé(e),7,Chaussures,1.2,3834000,Oui,Non,Non,1,1,63,Oui,517,2473000,18,0.65,1
MAD-01061,36,Femme,Marié(e),1,Chaussures,1.1,1708000,Non,Oui,Non,4,0,0,Non,469,833000,6,0.49,0
MAD-01062,53,Femme,Célibataire,2,Cosmétiques,10.1,4044000,Non,Oui,Non,2,0,0,Non,563,661000,12,0.16,1
MAD-01063,32,Femme,Célibataire,4,Cosmétiques,9.3,3684000,Non,Oui,Oui,0,1,59,Non,672,611000,3,0.17,0
MAD-01064,50,Homme,Marié(e),2,Alimentation,4.4,1238000,Non,Oui,Oui,0,1,3,Oui,562,300000,6,0.24,0
MAD-01065,30,Femme,Divorcé(e),3,Alimentation,4.6,8073000,Oui,Oui,Oui,0,0,0,Oui,482,2232000,6,0.28,0
MAD-01066,37,Femme,Marié(e),6,Chaussures,22.5,7281000,Non,Oui,Non,1,0,0,Oui,678,4469000,12,0.61,0
MAD-01067,26,Femme,Célibataire,3,Alimentation,11.5,2249000,Non,Oui,Non,1,1,19,Non,606,585000,6,0.26,0
MAD-01068,43,Femme,Célibataire,1,Vêtements,13.9,2012000,Oui,Oui,Oui,1,0,0,Oui,694,1660000,18,0.83,0
MAD-01069,53,Femme,Divorcé(e),2,Tissus_Pagnes,5.9,3530000,Oui,Oui,Oui,1,0,0,Non,593,3499000,12,0.99,0
MAD-01070,37,Femme,Marié(e),1,Alimentation,0.0,1350000,Oui,Non,Non,4,0,0,Oui,529,3651000,24,2.7,0
MAD-01071,35,Homme,Marié(e),5,Électronique_Téléphonie,8.2,6510000,Non,Oui,Oui,1,0,0,Non,583,5220000,12,0.8,0
MAD-01072,25,Homme,Divorcé(e),1,Électronique_Téléphonie,3.5,2391000,Non,Non,Non,0,0,0,Oui,649,1057000,12,0.44,0
MAD-01073,35,Femme,Célibataire,5,Électronique_Téléphonie,0.5,7232000,Non,Oui,Oui,0,1,1,Non,591,5201000,12,0.72,1
MAD-01074,20,Homme,Marié(e),4,Alimentation,3.2,1976000,Oui,Oui,Oui,1,0,0,Non,654,300000,3,0.15,0
MAD-01075,27,Femme,Célibataire,3,Tissus_Pagnes,9.7,3072000,Non,Oui,Oui,0,0,0,Non,551,2228000,9,0.73,0
MAD-01076,40,Femme,Marié(e),6,Électronique_Téléphonie,1.7,5989000,Oui,Non,Non,3,0,0,Non,658,7064000,18,1.18,1
MAD-01077,52,Femme,Célibataire,5,Vêtements,0.8,2500000,Oui,Oui,Oui,0,0,0,Oui,619,300000,3,0.12,0
MAD-01078,68,Homme,Divorcé(e),2,Chaussures,0.8,3459000,Oui,Non,Oui,1,0,0,Oui,556,890000,3,0.26,0
MAD-01079,31,Homme,Marié(e),1,Cosmétiques,0.3,5404000,Non,Oui,Non,1,1,22,Oui,579,5350000,12,0.99,1
MAD-01080,53,Homme,Marié(e),2,Vêtements,13.1,2572000,Non,Oui,Oui,0,0,0,Non,565,4431000,18,1.72,0
MAD-01081,40,Homme,Veuf(ve),10,Vêtements,8.6,1736000,Oui,Non,Oui,2,1,85,Non,548,473000,6,0.27,1
MAD-01082,36,Homme,Célibataire,7,Cosmétiques,17.5,1851000,Oui,Non,Oui,0,0,0,Oui,698,2194000,18,1.19,0
MAD-01083,42,Femme,Divorcé(e),3,Alimentation,9.0,4347000,Oui,Non,Non,0,0,0,Non,665,749000,6,0.17,0
MAD-01084,38,Homme,Marié(e),2,Électronique_Téléphonie,6.7,3864000,Oui,Oui,Oui,0,0,0,Oui,472,1984000,9,0.51,0
MAD-01085,39,Femme,Veuf(ve),1,Cosmétiques,3.0,5394000,Non,Non,Non,2,1,17,Oui,487,8836000,24,1.64,1
MAD-01086,33,Femme,Marié(e),4,Alimentation,2.7,2625000,Oui,Oui,Non,0,0,0,Oui,562,1002000,9,0.38,0
MAD-01087,22,Femme,Marié(e),1,Chaussures,4.7,1488000,Oui,Non,Non,3,0,0,Non,548,896000,9,0.6,0
MAD-01088,21,Femme,Marié(e),7,Tissus_Pagnes,8.0,1051000,Oui,Non,Oui,1,0,0,Oui,571,1577000,24,1.5,0
MAD-01089,45,Femme,Célibataire,1,Alimentation,1.4,14365000,Non,Oui,Non,2,0,0,Non,683,4058000,6,0.28,0
MAD-01090,34,Femme,Divorcé(e),5,Divers,6.1,4135000,Non,Oui,Non,0,0,0,Non,662,1157000,3,0.28,0
MAD-01091,31,Femme,Célibataire,1,Chaussures,2.4,3261000,Oui,Oui,Non,1,1,79,Non,463,4107000,24,1.26,1
MAD-01092,38,Femme,Célibataire,3,Cosmétiques,10.8,3772000,Oui,Non,Oui,1,0,0,Oui,673,2093000,9,0.55,0
MAD-01093,46,Homme,Marié(e),1,Électronique_Téléphonie,3.0,1436000,Non,Non,Non,1,0,0,Non,629,747000,24,0.52,0
MAD-01094,39,Femme,Marié(e),5,Tissus_Pagnes,3.3,2009000,Oui,Oui,Non,2,0,0,Non,617,2579000,18,1.28,0
MAD-01095,30,Femme,Marié(e),1,Tissus_Pagnes,6.8,7920000,Oui,Non,Non,0,0,0,Oui,723,3308000,9,0.42,0
MAD-01096,51,Femme,Marié(e),3,Alimentation,5.6,4417000,Oui,Oui,Oui,1,0,0,Oui,560,3270000,9,0.74,0
MAD-01097,55,Femme,Marié(e),4,Alimentation,6.1,2127000,Non,Non,Non,1,0,0,Oui,604,489000,9,0.23,0
MAD-01098,43,Femme,Divorcé(e),2,Tissus_Pagnes,0.7,1527000,Non,Oui,Non,0,0,0,Oui,505,633000,6,0.41,0
MAD-01099,48,Homme,Célibataire,2,Tissus_Pagnes,5.0,2377000,Oui,Oui,Non,1,0,0,Oui,529,300000,9,0.13,0
MAD-01100,51,Femme,Célibataire,4,Chaussures,0.5,2502000,Oui,Oui,Non,0,1,82,Non,374,3321000,18,1.33,1
MAD-01101,50,Homme,Marié(e),1,Tissus_Pagnes,1.6,9178000,Oui,Oui,Non,1,0,0,Oui,531,11887000,24,1.3,0
MAD-01102,44,Homme,Marié(e),2,Cosmétiques,2.1,2730000,Oui,Oui,Oui,3,1,6,Non,618,4476000,24,1.64,1
MAD-01103,44,Femme,Marié(e),3,Électronique_Téléphonie,1.9,1595000,Oui,Non,Oui,2,0,0,Oui,592,1659000,24,1.04,0
MAD-01104,43,Homme,Marié(e),4,Divers,0.4,2876000,Oui,Oui,Oui,1,0,0,Non,595,300000,3,0.1,0
MAD-01105,25,Femme,Marié(e),2,Vêtements,2.8,3505000,Oui,Oui,Non,1,0,0,Non,593,1497000,9,0.43,0
MAD-01106,45,Homme,Marié(e),3,Quincaillerie,3.6,1571000,Oui,Oui,Oui,2,0,0,Oui,779,595000,6,0.38,0
MAD-01107,23,Homme,Marié(e),4,Électronique_Téléphonie,10.8,4014000,Oui,Non,Non,0,0,0,Oui,517,3504000,12,0.87,1
MAD-01108,29,Homme,Célibataire,1,Alimentation,10.3,6060000,Oui,Oui,Non,1,0,0,Oui,508,9589000,24,1.58,0
MAD-01109,52,Femme,Marié(e),5,Vêtements,16.0,3672000,Non,Oui,Non,0,0,0,Oui,523,2308000,18,0.63,0
MAD-01110,47,Homme,Marié(e),3,Alimentation,16.3,2397000,Oui,Oui,Non,2,1,79,Non,495,4499000,18,1.88,1
MAD-01111,54,Homme,Marié(e),4,Cosmétiques,6.6,2409000,Non,Oui,Non,4,1,58,Non,559,963000,6,0.4,1
MAD-01112,35,Femme,Marié(e),3,Tissus_Pagnes,22.3,1857000,Non,Oui,Oui,2,0,0,Non,655,715000,9,0.39,0
MAD-01113,25,Homme,Marié(e),2,Tissus_Pagnes,2.1,2811000,Non,Oui,Non,0,1,22,Non,652,1163000,6,0.41,0
MAD-01114,35,Homme,Marié(e),1,Chaussures,2.3,3578000,Oui,Oui,Non,0,1,28,Oui,568,2085000,9,0.58,1
MAD-01115,39,Femme,Célibataire,3,Vêtements,0.9,1833000,Oui,Oui,Non,4,0,0,Oui,584,593000,6,0.32,0
MAD-01116,38,Homme,Marié(e),4,Vêtements,0.2,8602000,Non,Oui,Oui,2,0,0,Oui,747,7899000,18,0.92,1
MAD-01117,50,Femme,Divorcé(e),2,Électronique_Téléphonie,0.5,4588000,Oui,Oui,Oui,1,0,0,Non,369,3425000,9,0.75,0
MAD-01118,34,Femme,Marié(e),3,Divers,0.6,1121000,Oui,Oui,Non,0,1,3,Oui,621,1366000,12,1.22,0
MAD-01119,41,Femme,Marié(e),2,Chaussures,21.4,1758000,Oui,Oui,Non,0,1,42,Oui,595,300000,18,0.17,0
MAD-01120,27,Femme,Marié(e),5,Alimentation,4.4,1854000,Oui,Oui,Non,1,0,0,Non,788,991000,6,0.53,0
MAD-01121,42,Homme,Marié(e),1,Alimentation,1.7,7078000,Non,Oui,Non,0,0,0,Oui,450,4997000,12,0.71,0
MAD-01122,38,Femme,Marié(e),1,Alimentation,2.1,4891000,Oui,Oui,Non,3,0,0,Oui,582,5656000,18,1.16,0
MAD-01123,29,Femme,Divorcé(e),0,Tissus_Pagnes,1.1,7258000,Non,Oui,Non,4,0,0,Oui,477,16047000,24,2.21,1
MAD-01124,35,Femme,Marié(e),7,Vêtements,3.4,3077000,Non,Oui,Non,1,0,0,Oui,438,300000,6,0.1,1
MAD-01125,35,Femme,Célibataire,3,Quincaillerie,3.0,2726000,Oui,Oui,Non,1,0,0,Oui,601,2575000,12,0.94,0
MAD-01126,35,Homme,Marié(e),3,Cosmétiques,13.1,1882000,Oui,Oui,Oui,0,0,0,Oui,694,1531000,9,0.81,0
MAD-01127,57,Homme,Marié(e),6,Vêtements,22.6,4263000,Oui,Oui,Oui,1,0,0,Oui,728,1052000,6,0.25,0
MAD-01128,36,Femme,Marié(e),3,Vêtements,1.8,2709000,Non,Oui,Non,1,0,0,Non,552,382000,6,0.14,0
MAD-01129,35,Femme,Marié(e),0,Vêtements,8.9,2867000,Non,Oui,Oui,1,0,0,Oui,659,2563000,9,0.89,0
MAD-01130,18,Femme,Marié(e),2,Tissus_Pagnes,5.3,7361000,Non,Non,Non,3,1,60,Non,492,637000,6,0.09,0
MAD-01131,28,Femme,Veuf(ve),1,Chaussures,6.4,2951000,Non,Oui,Oui,2,0,0,Non,650,2436000,12,0.83,1
MAD-01132,35,Femme,Célibataire,6,Alimentation,3.2,6246000,Oui,Oui,Non,0,0,0,Non,723,3145000,6,0.5,0
MAD-01133,30,Femme,Veuf(ve),6,Électronique_Téléphonie,11.4,1577000,Non,Oui,Oui,2,0,0,Non,582,323000,3,0.2,0
MAD-01134,53,Femme,Marié(e),4,Alimentation,9.5,13259000,Non,Non,Non,0,1,37,Oui,641,11527000,12,0.87,1
MAD-01135,36,Femme,Célibataire,1,Vêtements,5.4,2571000,Non,Oui,Non,5,1,78,Oui,373,798000,6,0.31,0
MAD-01136,52,Femme,Célibataire,4,Divers,5.0,4514000,Oui,Oui,Oui,2,0,0,Oui,679,1893000,6,0.42,0
MAD-01137,38,Femme,Célibataire,3,Alimentation,0.8,4787000,Oui,Non,Non,2,0,0,Oui,713,1167000,6,0.24,0
MAD-01138,38,Homme,Veuf(ve),1,Alimentation,1.6,2298000,Oui,Oui,Non,2,1,87,Non,573,605000,6,0.26,1
MAD-01139,37,Homme,Célibataire,3,Cosmétiques,1.7,4692000,Oui,Oui,Non,1,0,0,Non,513,2501000,9,0.53,1
MAD-01140,38,Femme,Divorcé(e),3,Vêtements,0.3,4785000,Oui,Oui,Non,5,0,0,Oui,601,1709000,18,0.36,0
MAD-01141,56,Homme,Célibataire,2,Alimentation,2.8,2082000,Non,Oui,Non,1,1,87,Oui,496,1818000,12,0.87,1
MAD-01142,18,Homme,Marié(e),5,Alimentation,5.1,2164000,Non,Non,Non,2,0,0,Non,639,300000,3,0.14,1
MAD-01143,18,Femme,Célibataire,5,Alimentation,9.4,3315000,Oui,Oui,Non,1,1,53,Oui,550,1341000,6,0.4,1
MAD-01144,32,Femme,Marié(e),4,Tissus_Pagnes,0.1,2779000,Oui,Oui,Non,1,0,0,Oui,748,3489000,18,1.26,0
MAD-01145,38,Femme,Divorcé(e),2,Vêtements,4.4,6496000,Oui,Oui,Non,1,1,59,Non,414,1499000,6,0.23,0
MAD-01146,45,Homme,Divorcé(e),4,Chaussures,15.7,4824000,Non,Non,Oui,1,1,88,Non,446,796000,6,0.17,1
MAD-01147,43,Femme,Marié(e),0,Électronique_Téléphonie,2.2,2912000,Non,Oui,Non,1,0,0,Oui,448,420000,3,0.14,0
MAD-01148,33,Femme,Marié(e),3,Alimentation,0.6,4146000,Oui,Oui,Non,5,0,0,Oui,675,3698000,12,0.89,0
MAD-01149,49,Femme,Marié(e),1,Vêtements,8.7,1221000,Oui,Non,Non,1,0,0,Non,669,981000,12,0.8,0
MAD-01150,49,Femme,Marié(e),1,Alimentation,3.1,2202000,Oui,Oui,Oui,2,1,70,Oui,816,404000,6,0.18,0
MAD-01151,40,Homme,Marié(e),5,Vêtements,6.1,3648000,Oui,Non,Non,1,0,0,Non,712,667000,3,0.18,0
MAD-01152,48,Femme,Célibataire,1,Vêtements,2.2,5529000,Oui,Oui,Non,2,0,0,Non,649,4305000,12,0.78,0
MAD-01153,40,Homme,Célibataire,5,Électronique_Téléphonie,4.6,3439000,Oui,Oui,Oui,1,1,84,Non,516,658000,3,0.19,1
MAD-01154,31,Homme,Divorcé(e),5,Vêtements,17.6,7124000,Oui,Oui,Non,2,0,0,Non,591,2159000,9,0.3,0
MAD-01155,45,Homme,Marié(e),5,Tissus_Pagnes,2.4,4840000,Oui,Non,Non,1,0,0,Non,631,5421000,18,1.12,1
MAD-01156,39,Femme,Marié(e),3,Cosmétiques,8.2,2507000,Oui,Oui,Oui,2,0,0,Oui,644,1223000,6,0.49,0
MAD-01157,38,Homme,Marié(e),7,Électronique_Téléphonie,5.7,2910000,Non,Oui,Non,0,1,83,Oui,300,1253000,6,0.43,1
MAD-01158,54,Femme,Divorcé(e),3,Vêtements,9.9,4000000,Oui,Non,Oui,1,0,0,Non,637,3294000,12,0.82,0
MAD-01159,18,Femme,Marié(e),2,Alimentation,9.5,2596000,Oui,Oui,Non,1,1,78,Oui,512,3097000,12,1.19,1
MAD-01160,22,Homme,Marié(e),2,Divers,5.2,7023000,Non,Oui,Oui,2,0,0,Non,757,3952000,9,0.56,0
MAD-01161,24,Homme,Marié(e),4,Vêtements,15.7,2079000,Oui,Oui,Non,1,1,62,Oui,515,698000,9,0.34,0
MAD-01162,34,Femme,Divorcé(e),4,Cosmétiques,0.2,3526000,Non,Non,Oui,1,0,0,Oui,531,1186000,9,0.34,0
